,doi,html,publication_date,downloads,views,days_since_publication
3423,https://doi.org/10.5281/zenodo.4007049,https://zenodo.org/record/4007049,2020-04-30,10.0,54.0,765
3424,https://doi.org/10.5281/zenodo.3778994,https://zenodo.org/record/3778994,2020-04-30,14.0,60.0,765
3425,https://doi.org/10.5281/zenodo.4574096,https://zenodo.org/record/4574096,2020-04-30,6.0,17.0,765
3426,https://doi.org/10.5061/dryad.sf7m0cg2n,https://zenodo.org/record/4932205,2020-04-30,16.0,23.0,765
3427,https://doi.org/10.5061/dryad.bnzs7h476,https://zenodo.org/record/4936008,2020-04-30,0.0,2.0,765
3428,https://doi.org/10.5061/dryad.g1jwstqnh,https://zenodo.org/record/4951133,2020-04-30,8.0,11.0,765
3429,https://doi.org/10.5061/dryad.gm27hj3,https://zenodo.org/record/4962657,2020-04-30,0.0,4.0,765
3430,https://doi.org/10.5061/dryad.5p489m3,https://zenodo.org/record/4976410,2020-04-30,0.0,7.0,765
3431,https://doi.org/10.5061/dryad.hk31vm7,https://zenodo.org/record/4979599,2020-04-30,0.0,4.0,765
3432,https://doi.org/10.5061/dryad.pg4f4qrk1,https://zenodo.org/record/4986178,2020-04-30,6.0,10.0,765
3433,https://doi.org/10.5061/dryad.tqjq2bvv9,https://zenodo.org/record/4995679,2020-04-30,5.0,11.0,765
3434,https://doi.org/10.5061/dryad.xd2547ddg,https://zenodo.org/record/5001418,2020-04-30,1.0,3.0,765
3435,https://doi.org/10.5061/dryad.9p8cz8wcz,https://zenodo.org/record/5005714,2020-04-30,0.0,3.0,765
3436,https://doi.org/10.5281/zenodo.3774712,https://zenodo.org/record/3774712,2020-05-01,5030.0,18.0,764
3437,https://doi.org/10.5281/zenodo.3779490,https://zenodo.org/record/3779490,2020-05-01,15.0,42.0,764
3438,https://doi.org/10.5281/zenodo.3779542,https://zenodo.org/record/3779542,2020-05-01,49.0,236.0,764
3439,https://doi.org/10.5281/zenodo.3780404,https://zenodo.org/record/3780404,2020-05-01,65.0,22.0,764
3440,https://doi.org/10.5281/zenodo.3780425,https://zenodo.org/record/3780425,2020-05-01,16.0,11.0,764
3441,https://doi.org/10.5281/zenodo.3780430,https://zenodo.org/record/3780430,2020-05-01,42.0,21.0,764
3442,https://doi.org/10.5281/zenodo.3780474,https://zenodo.org/record/3780474,2020-05-01,6.0,14.0,764
3443,https://doi.org/10.5281/zenodo.3780488,https://zenodo.org/record/3780488,2020-05-01,11.0,9.0,764
3444,https://doi.org/10.5281/zenodo.3780492,https://zenodo.org/record/3780492,2020-05-01,11.0,23.0,764
3445,https://doi.org/10.5281/zenodo.3780504,https://zenodo.org/record/3780504,2020-05-01,6.0,9.0,764
3446,https://doi.org/10.5281/zenodo.3780513,https://zenodo.org/record/3780513,2020-05-01,8.0,14.0,764
3447,https://doi.org/10.5281/zenodo.3780561,https://zenodo.org/record/3780561,2020-05-01,91.0,11.0,764
3448,https://doi.org/10.5281/zenodo.3780577,https://zenodo.org/record/3780577,2020-05-01,18.0,14.0,764
3449,https://doi.org/10.5281/zenodo.3780597,https://zenodo.org/record/3780597,2020-05-01,11.0,16.0,764
3450,https://doi.org/10.5281/zenodo.3780608,https://zenodo.org/record/3780608,2020-05-01,19.0,12.0,764
3451,https://doi.org/10.5281/zenodo.3780610,https://zenodo.org/record/3780610,2020-05-01,17.0,16.0,764
3452,https://doi.org/10.5281/zenodo.3780619,https://zenodo.org/record/3780619,2020-05-01,14.0,23.0,764
3453,https://doi.org/10.5281/zenodo.3780635,https://zenodo.org/record/3780635,2020-05-01,133.0,14.0,764
3454,https://doi.org/10.5281/zenodo.3780641,https://zenodo.org/record/3780641,2020-05-01,78.0,39.0,764
3455,https://doi.org/10.5281/zenodo.3780783,https://zenodo.org/record/3780783,2020-05-01,110.0,50.0,764
3456,https://doi.org/10.5281/zenodo.3780817,https://zenodo.org/record/3780817,2020-05-01,67.0,37.0,764
3457,https://doi.org/10.5281/zenodo.3780887,https://zenodo.org/record/3780887,2020-05-01,82.0,27.0,764
3458,https://doi.org/10.5281/zenodo.3780972,https://zenodo.org/record/3780972,2020-05-01,54.0,38.0,764
3459,https://doi.org/10.5281/zenodo.3799932,https://zenodo.org/record/3799932,2020-05-01,130.0,368.0,764
3460,https://doi.org/10.5061/dryad.bg79cnp76,https://zenodo.org/record/4932257,2020-05-01,6.0,20.0,764
3461,https://doi.org/10.5061/dryad.2jm63xskv,https://zenodo.org/record/4962206,2020-05-01,0.0,7.0,764
3462,https://doi.org/10.5061/dryad.v9s4mw6s5,https://zenodo.org/record/4966608,2020-05-01,1.0,4.0,764
3463,https://doi.org/10.5061/dryad.m37pvmczq,https://zenodo.org/record/4987769,2020-05-01,1.0,5.0,764
3464,https://doi.org/10.5061/dryad.kkwh70s12,https://zenodo.org/record/4989704,2020-05-01,0.0,15.0,764
3465,https://doi.org/10.5061/dryad.jm63xsj75,https://zenodo.org/record/5001686,2020-05-01,0.0,2.0,764
3466,https://doi.org/10.5068/D14671,https://zenodo.org/record/5011046,2020-05-01,7.0,9.0,764
3467,https://doi.org/10.5281/zenodo.5752657,https://zenodo.org/record/5752657,2020-05-01,8.0,76.0,764
3468,https://doi.org/10.3897/vdj.2.e46873.suppl1,https://zenodo.org/record/3782250,2020-05-02,8.0,21.0,763
3469,https://doi.org/10.5281/zenodo.3782750,https://zenodo.org/record/3782750,2020-05-02,1.0,12.0,763
3470,https://doi.org/10.5281/zenodo.3782754,https://zenodo.org/record/3782754,2020-05-02,1.0,9.0,763
3471,https://doi.org/10.5281/zenodo.3782756,https://zenodo.org/record/3782756,2020-05-02,2.0,10.0,763
3472,https://doi.org/10.5281/zenodo.3782760,https://zenodo.org/record/3782760,2020-05-02,0.0,9.0,763
3473,https://doi.org/10.5281/zenodo.3782762,https://zenodo.org/record/3782762,2020-05-02,3.0,13.0,763
3474,https://doi.org/10.5281/zenodo.3782766,https://zenodo.org/record/3782766,2020-05-02,2.0,15.0,763
3475,https://doi.org/10.5281/zenodo.3782770,https://zenodo.org/record/3782770,2020-05-02,2.0,17.0,763
3476,https://doi.org/10.5281/zenodo.3782775,https://zenodo.org/record/3782775,2020-05-02,2.0,12.0,763
3477,https://doi.org/10.5061/dryad.nh07v50,https://zenodo.org/record/5012206,2020-05-02,0.0,4.0,763
3478,https://doi.org/10.5281/zenodo.3783475,https://zenodo.org/record/3783475,2020-05-03,6.0,60.0,762
3479,https://doi.org/10.5281/zenodo.3783480,https://zenodo.org/record/3783480,2020-05-03,6.0,63.0,762
3480,https://doi.org/10.5281/zenodo.3783510,https://zenodo.org/record/3783510,2020-05-03,1269.0,983.0,762
3481,https://doi.org/10.5281/zenodo.3783598,https://zenodo.org/record/3783598,2020-05-03,142.0,82.0,762
3482,https://doi.org/10.5281/zenodo.3783492,https://zenodo.org/record/3783492,2020-05-03,2.0,13.0,762
3483,https://doi.org/10.5281/zenodo.3784149,https://zenodo.org/record/3784149,2020-05-04,43.0,773.0,761
3484,https://doi.org/10.5281/zenodo.3784461,https://zenodo.org/record/3784461,2020-05-04,29.0,123.0,761
3485,https://doi.org/10.5281/zenodo.3785073,https://zenodo.org/record/3785073,2020-05-04,10.0,64.0,761
3486,https://doi.org/10.5281/zenodo.3785077,https://zenodo.org/record/3785077,2020-05-04,95.0,193.0,761
3487,https://doi.org/10.5281/zenodo.3785076,https://zenodo.org/record/3785076,2020-05-04,316.0,425.0,761
3488,https://doi.org/10.5281/zenodo.3407799,https://zenodo.org/record/3407799,2020-05-04,21.0,47.0,761
3489,https://doi.org/10.5281/zenodo.3785363,https://zenodo.org/record/3785363,2020-05-04,26.0,47.0,761
3490,https://doi.org/10.5281/zenodo.3784294,https://zenodo.org/record/3784294,2020-05-04,9397.0,174.0,761
3491,https://doi.org/10.5281/zenodo.3784418,https://zenodo.org/record/3784418,2020-05-04,9.0,63.0,761
3492,https://doi.org/10.5281/zenodo.3843561,https://zenodo.org/record/3843561,2020-05-04,32.0,91.0,761
3493,https://doi.org/10.5061/dryad.rfj6q576v,https://zenodo.org/record/3877389,2020-05-04,13.0,20.0,761
3494,https://doi.org/10.5061/dryad.2v6wwpzjc,https://zenodo.org/record/4936841,2020-05-04,5.0,8.0,761
3495,https://doi.org/10.7280/D13T1W,https://zenodo.org/record/4940529,2020-05-04,17.0,17.0,761
3496,https://doi.org/10.5061/dryad.x0k6djhfn,https://zenodo.org/record/4944850,2020-05-04,3.0,4.0,761
3497,https://doi.org/10.5061/dryad.jdfn2z371,https://zenodo.org/record/4959610,2020-05-04,5.0,12.0,761
3498,https://doi.org/10.5061/dryad.s1rn8pk4v,https://zenodo.org/record/4961477,2020-05-04,5.0,8.0,761
3499,https://doi.org/10.5061/dryad.47d7wm393,https://zenodo.org/record/4968440,2020-05-04,6.0,9.0,761
3500,https://doi.org/10.5061/dryad.jq2bvq86h,https://zenodo.org/record/4979221,2020-05-04,2.0,3.0,761
3501,https://doi.org/10.5061/dryad.tdz08kpws,https://zenodo.org/record/4988539,2020-05-04,1.0,4.0,761
3502,https://doi.org/10.5061/dryad.1vhhmgqq2,https://zenodo.org/record/4999679,2020-05-04,0.0,6.0,761
3503,https://doi.org/10.5061/dryad.0cfxpnvzg,https://zenodo.org/record/5002172,2020-05-04,1.0,5.0,761
3504,https://doi.org/10.5061/dryad.qv9s4mwbm,https://zenodo.org/record/5015481,2020-05-04,0.0,5.0,761
3505,https://doi.org/10.5061/dryad.wstqjq2h9,https://zenodo.org/record/5021677,2020-05-04,0.0,4.0,761
3506,https://doi.org/10.5061/dryad.8931zcrmn,https://zenodo.org/record/5022315,2020-05-04,0.0,3.0,761
3507,https://doi.org/10.5061/dryad.tdz08kpwq,https://zenodo.org/record/5022768,2020-05-04,0.0,4.0,761
3508,https://doi.org/10.5061/dryad.66t1g1k00,https://zenodo.org/record/5025813,2020-05-04,6.0,8.0,761
3509,https://doi.org/10.5281/zenodo.5744336,https://zenodo.org/record/5744336,2020-05-04,338.0,191.0,761
3510,https://doi.org/10.5281/zenodo.3731652,https://zenodo.org/record/3731652,2020-05-05,84.0,92.0,760
3511,https://doi.org/10.3897/BDJ.8.e51813.suppl11,https://zenodo.org/record/3785929,2020-05-05,5.0,11.0,760
3512,https://doi.org/10.3897/BDJ.8.e51813.suppl13,https://zenodo.org/record/3785931,2020-05-05,5.0,10.0,760
3513,https://doi.org/10.3897/BDJ.8.e51813.suppl5,https://zenodo.org/record/3785933,2020-05-05,4.0,14.0,760
3514,https://doi.org/10.3897/BDJ.8.e51813.suppl10,https://zenodo.org/record/3785935,2020-05-05,6.0,12.0,760
3515,https://doi.org/10.3897/BDJ.8.e51813.suppl14,https://zenodo.org/record/3785937,2020-05-05,5.0,15.0,760
3516,https://doi.org/10.3897/BDJ.8.e51813.suppl19,https://zenodo.org/record/3785939,2020-05-05,4.0,16.0,760
3517,https://doi.org/10.3897/BDJ.8.e51813.suppl16,https://zenodo.org/record/3785941,2020-05-05,4.0,9.0,760
3518,https://doi.org/10.3897/BDJ.8.e51813.suppl17,https://zenodo.org/record/3785943,2020-05-05,9.0,14.0,760
3519,https://doi.org/10.3897/BDJ.8.e51813.suppl7,https://zenodo.org/record/3785945,2020-05-05,5.0,10.0,760
3520,https://doi.org/10.3897/BDJ.8.e51813.suppl2,https://zenodo.org/record/3785947,2020-05-05,4.0,16.0,760
3521,https://doi.org/10.3897/BDJ.8.e51813.suppl12,https://zenodo.org/record/3785949,2020-05-05,5.0,9.0,760
3522,https://doi.org/10.3897/BDJ.8.e51813.suppl3,https://zenodo.org/record/3785951,2020-05-05,5.0,9.0,760
3523,https://doi.org/10.3897/BDJ.8.e51813.suppl4,https://zenodo.org/record/3785953,2020-05-05,4.0,8.0,760
3524,https://doi.org/10.3897/BDJ.8.e51813.suppl8,https://zenodo.org/record/3785955,2020-05-05,4.0,11.0,760
3525,https://doi.org/10.3897/BDJ.8.e51813.suppl1,https://zenodo.org/record/3785957,2020-05-05,6.0,9.0,760
3526,https://doi.org/10.3897/BDJ.8.e51813.suppl6,https://zenodo.org/record/3785959,2020-05-05,5.0,17.0,760
3527,https://doi.org/10.3897/BDJ.8.e51813.suppl15,https://zenodo.org/record/3785961,2020-05-05,6.0,10.0,760
3528,https://doi.org/10.3897/BDJ.8.e51813.suppl9,https://zenodo.org/record/3785963,2020-05-05,4.0,8.0,760
3529,https://doi.org/10.3897/BDJ.8.e51813.suppl20,https://zenodo.org/record/3785965,2020-05-05,8.0,11.0,760
3530,https://doi.org/10.3897/BDJ.8.e51813.suppl18,https://zenodo.org/record/3785967,2020-05-05,6.0,13.0,760
3531,https://doi.org/10.5281/zenodo.3786191,https://zenodo.org/record/3786191,2020-05-05,3.0,65.0,760
3532,https://doi.org/10.5281/zenodo.3784765,https://zenodo.org/record/3784765,2020-05-05,59.0,472.0,760
3533,https://doi.org/10.5281/zenodo.3786262,https://zenodo.org/record/3786262,2020-05-05,131.0,117.0,760
3534,https://doi.org/10.5281/zenodo.3785085,https://zenodo.org/record/3785085,2020-05-05,65.0,182.0,760
3535,https://doi.org/10.5281/zenodo.3786899,https://zenodo.org/record/3786899,2020-05-05,5.0,30.0,760
3536,https://doi.org/10.5281/zenodo.3787825,https://zenodo.org/record/3787825,2020-05-05,64.0,81.0,760
3537,https://doi.org/10.5281/zenodo.3788733,https://zenodo.org/record/3788733,2020-05-05,51.0,765.0,760
3538,https://doi.org/10.5281/zenodo.3993111,https://zenodo.org/record/3993111,2020-05-05,14.0,127.0,760
3539,https://doi.org/10.5061/dryad.gb5mkkwm5,https://zenodo.org/record/4938626,2020-05-05,1.0,5.0,760
3540,https://doi.org/10.5061/dryad.44j0zpcb5,https://zenodo.org/record/4944114,2020-05-05,0.0,16.0,760
3541,https://doi.org/10.5061/dryad.08kprr4zr,https://zenodo.org/record/4954411,2020-05-05,5.0,7.0,760
3542,https://doi.org/10.5061/dryad.rjdfn2z67,https://zenodo.org/record/4954536,2020-05-05,2.0,4.0,760
3543,https://doi.org/10.5061/dryad.6q573n5w8,https://zenodo.org/record/4961833,2020-05-05,9.0,20.0,760
3544,https://doi.org/10.5061/dryad.8sf7m0cjd,https://zenodo.org/record/4976517,2020-05-05,2.0,7.0,760
3545,https://doi.org/10.5061/dryad.3xsj3txcn,https://zenodo.org/record/4976567,2020-05-05,9.0,15.0,760
3546,https://doi.org/10.5061/dryad.h70rxwdg5,https://zenodo.org/record/4978610,2020-05-05,1.0,5.0,760
3547,https://doi.org/10.5061/dryad.3xsj3txcm,https://zenodo.org/record/4997666,2020-05-05,5.0,7.0,760
3548,https://doi.org/10.5061/dryad.qjq2bvqcf,https://zenodo.org/record/5011120,2020-05-05,1.0,6.0,760
3549,https://doi.org/10.3897/zookeys.930.48943.suppl1,https://zenodo.org/record/3791940,2020-05-06,8.0,14.0,759
3550,https://doi.org/10.5281/zenodo.3800130,https://zenodo.org/record/3800130,2020-05-06,30.0,52.0,759
3551,https://doi.org/10.1016/j.matdes.2020.108789,https://zenodo.org/record/3801034,2020-05-06,31.0,96.0,759
3552,https://doi.org/10.5061/dryad.9s4mw6mc9,https://zenodo.org/record/3863028,2020-05-06,48.0,106.0,759
3553,https://doi.org/10.5281/zenodo.4719468,https://zenodo.org/record/4719468,2020-05-06,31.0,41.0,759
3554,https://doi.org/10.5061/dryad.83bg17q,https://zenodo.org/record/4932915,2020-05-06,0.0,4.0,759
3555,https://doi.org/10.7291/D1Q085,https://zenodo.org/record/4961451,2020-05-06,7.0,12.0,759
3556,https://doi.org/10.5061/dryad.pzgmsbch4,https://zenodo.org/record/4976521,2020-05-06,1.0,6.0,759
3557,https://doi.org/10.5061/dryad.0gb5mkkz1,https://zenodo.org/record/4977657,2020-05-06,5.0,10.0,759
3558,https://doi.org/10.5061/dryad.9zw3r22b8,https://zenodo.org/record/4977749,2020-05-06,9.0,14.0,759
3559,https://doi.org/10.5061/dryad.mcvdncjxn,https://zenodo.org/record/4986145,2020-05-06,1.0,6.0,759
3560,https://doi.org/10.5061/dryad.1m7n014,https://zenodo.org/record/4987763,2020-05-06,0.0,3.0,759
3561,https://doi.org/10.5061/dryad.zcrjdfn7s,https://zenodo.org/record/4988046,2020-05-06,0.0,3.0,759
3562,https://doi.org/10.6086/D1TH5K,https://zenodo.org/record/5009622,2020-05-06,1.0,4.0,759
3563,https://doi.org/10.5061/dryad.xd2547dc8,https://zenodo.org/record/5013141,2020-05-06,7.0,10.0,759
3564,https://doi.org/10.5281/zenodo.6325891,https://zenodo.org/record/6325891,2020-05-06,61.0,74.0,759
3565,https://doi.org/10.5281/zenodo.3811022,https://zenodo.org/record/3811022,2020-05-07,8.0,55.0,758
3566,https://doi.org/10.5281/zenodo.3813146,https://zenodo.org/record/3813146,2020-05-07,1.0,48.0,758
3567,https://doi.org/10.5281/zenodo.3786897,https://zenodo.org/record/3786897,2020-05-07,9.0,47.0,758
3568,https://doi.org/10.5281/zenodo.3813293,https://zenodo.org/record/3813293,2020-05-07,169.0,350.0,758
3569,https://doi.org/10.5281/zenodo.3813320,https://zenodo.org/record/3813320,2020-05-07,93.0,68.0,758
3570,https://doi.org/10.5281/zenodo.3813457,https://zenodo.org/record/3813457,2020-05-07,123.0,140.0,758
3571,https://doi.org/10.5281/zenodo.3813510,https://zenodo.org/record/3813510,2020-05-07,131.0,60.0,758
3572,https://doi.org/10.5281/zenodo.3814197,https://zenodo.org/record/3814197,2020-05-07,48.0,61.0,758
3573,https://doi.org/10.5281/zenodo.3813792,https://zenodo.org/record/3813792,2020-05-07,74.0,347.0,758
3574,https://doi.org/10.5281/zenodo.3661422,https://zenodo.org/record/3661422,2020-05-07,7.0,48.0,758
3575,https://doi.org/10.5281/zenodo.3813450,https://zenodo.org/record/3813450,2020-05-07,149.0,436.0,758
3576,https://doi.org/10.5281/zenodo.3813574,https://zenodo.org/record/3813574,2020-05-07,31.0,56.0,758
3577,https://doi.org/10.5061/dryad.bh14n51,https://zenodo.org/record/4933020,2020-05-07,5.0,2.0,758
3578,https://doi.org/10.5061/dryad.8cz8w9gm7,https://zenodo.org/record/4946684,2020-05-07,6.0,8.0,758
3579,https://doi.org/10.5061/dryad.bk3j9kd7n,https://zenodo.org/record/4953391,2020-05-07,25.0,27.0,758
3580,https://doi.org/10.5061/dryad.tmpg4f4w0,https://zenodo.org/record/4954584,2020-05-07,0.0,2.0,758
3581,https://doi.org/10.5061/dryad.ksn02v71d,https://zenodo.org/record/4995685,2020-05-07,7.0,10.0,758
3582,https://doi.org/10.5061/dryad.wh70rxwjw,https://zenodo.org/record/5007114,2020-05-07,1.0,8.0,758
3583,https://doi.org/10.5061/dryad.dfn2z34xp,https://zenodo.org/record/5022019,2020-05-07,0.0,3.0,758
3584,https://doi.org/10.1137/1.9781611976236.60,https://zenodo.org/record/5193687,2020-05-07,6.0,12.0,758
3585,https://doi.org/10.5281/zenodo.3470791,https://zenodo.org/record/3470791,2020-05-08,29.0,55.0,757
3586,https://doi.org/10.3897/BDJ.8.e52190.suppl1,https://zenodo.org/record/3816051,2020-05-08,8.0,11.0,757
3587,https://doi.org/10.3897/zookeys.931.46882.suppl1,https://zenodo.org/record/3816081,2020-05-08,8.0,13.0,757
3588,https://doi.org/10.3897/oneeco.5.e51103.suppl1,https://zenodo.org/record/3816239,2020-05-08,18.0,10.0,757
3589,https://doi.org/10.5281/zenodo.3816709,https://zenodo.org/record/3816709,2020-05-08,9.0,68.0,757
3590,https://doi.org/10.5281/zenodo.3816667,https://zenodo.org/record/3816667,2020-05-08,1481.0,2579.0,757
3591,https://doi.org/10.5281/zenodo.3817874,https://zenodo.org/record/3817874,2020-05-08,6.0,31.0,757
3592,https://doi.org/10.5281/zenodo.3906526,https://zenodo.org/record/3906526,2020-05-08,1073.0,1209.0,757
3593,https://doi.org/10.5281/zenodo.3923666,https://zenodo.org/record/3923666,2020-05-08,6.0,14.0,757
3594,https://doi.org/10.5281/zenodo.3941890,https://zenodo.org/record/3941890,2020-05-08,97.0,176.0,757
3595,https://doi.org/10.5281/zenodo.4023393,https://zenodo.org/record/4023393,2020-05-08,233.0,172.0,757
3596,https://doi.org/10.5061/dryad.c0k235b,https://zenodo.org/record/4938272,2020-05-08,0.0,4.0,757
3597,https://doi.org/10.6078/D1ZD6C,https://zenodo.org/record/4943954,2020-05-08,0.0,2.0,757
3598,https://doi.org/10.5061/dryad.ht76hdrc5,https://zenodo.org/record/4963598,2020-05-08,9.0,7.0,757
3599,https://doi.org/10.5061/dryad.h44j0zpgc,https://zenodo.org/record/4965362,2020-05-08,10.0,7.0,757
3600,https://doi.org/10.5061/dryad.4r34d2k,https://zenodo.org/record/4971069,2020-05-08,1.0,4.0,757
3601,https://doi.org/10.5061/dryad.rjdfn2z7d,https://zenodo.org/record/4971433,2020-05-08,6.0,10.0,757
3602,https://doi.org/10.5061/dryad.51c59zw4v,https://zenodo.org/record/4971516,2020-05-08,0.0,2.0,757
3603,https://doi.org/10.5061/dryad.t1g1jwt01,https://zenodo.org/record/4975638,2020-05-08,6.0,10.0,757
3604,https://doi.org/10.5061/dryad.hdr7sqvf4,https://zenodo.org/record/4985414,2020-05-08,0.0,4.0,757
3605,https://doi.org/10.5061/dryad.z8w9ghx8g,https://zenodo.org/record/4993634,2020-05-08,1.0,7.0,757
3606,https://doi.org/10.5061/dryad.hx3ffbgbc,https://zenodo.org/record/4996886,2020-05-08,0.0,5.0,757
3607,https://doi.org/10.5061/dryad.4tmpg4f6g,https://zenodo.org/record/5003082,2020-05-08,5.0,9.0,757
3608,https://doi.org/10.25338/B8NG87,https://zenodo.org/record/5023248,2020-05-08,1.0,3.0,757
3609,https://doi.org/10.5281/zenodo.3818331,https://zenodo.org/record/3818331,2020-05-09,13.0,47.0,756
3610,https://doi.org/10.5281/zenodo.3818581,https://zenodo.org/record/3818581,2020-05-09,3.0,11.0,756
3611,https://doi.org/10.5281/zenodo.3819374,https://zenodo.org/record/3819374,2020-05-10,79.0,179.0,755
3612,https://doi.org/10.5281/zenodo.3819505,https://zenodo.org/record/3819505,2020-05-10,30.0,71.0,755
3613,https://doi.org/10.5281/zenodo.3819563,https://zenodo.org/record/3819563,2020-05-10,2.0,9.0,755
3614,https://doi.org/10.5281/zenodo.3762370,https://zenodo.org/record/3762370,2020-05-10,15.0,105.0,755
3615,https://doi.org/10.5061/dryad.rxwdbrv4x,https://zenodo.org/record/3877468,2020-05-10,12.0,14.0,755
3616,https://doi.org/10.5061/dryad.3gm4500,https://zenodo.org/record/4951500,2020-05-10,0.0,4.0,755
3617,https://doi.org/10.5281/zenodo.3813230,https://zenodo.org/record/3813230,2020-05-11,234.0,764.0,754
3618,https://doi.org/10.5281/zenodo.3532048,https://zenodo.org/record/3532048,2020-05-11,292.0,586.0,754
3619,https://doi.org/10.5281/zenodo.3715991,https://zenodo.org/record/3715991,2020-05-11,2601.0,622.0,754
3620,https://doi.org/10.5281/zenodo.3820050,https://zenodo.org/record/3820050,2020-05-11,31.0,63.0,754
3621,https://doi.org/10.5281/zenodo.3820201,https://zenodo.org/record/3820201,2020-05-11,8.0,14.0,754
3622,https://doi.org/10.5281/zenodo.3820297,https://zenodo.org/record/3820297,2020-05-11,15.0,64.0,754
3623,https://doi.org/10.5281/zenodo.3819630,https://zenodo.org/record/3819630,2020-05-11,115.0,227.0,754
3624,https://doi.org/10.5281/zenodo.3820487,https://zenodo.org/record/3820487,2020-05-11,441.0,154.0,754
3625,https://doi.org/10.5281/zenodo.3820610,https://zenodo.org/record/3820610,2020-05-11,14.0,26.0,754
3626,https://doi.org/10.5281/zenodo.3820510,https://zenodo.org/record/3820510,2020-05-11,22.0,262.0,754
3627,https://doi.org/10.5061/dryad.2547d7wnd,https://zenodo.org/record/4937795,2020-05-11,6.0,20.0,754
3628,https://doi.org/10.5061/dryad.3bk3j9kf4,https://zenodo.org/record/4954633,2020-05-11,6.0,15.0,754
3629,https://doi.org/10.7272/Q66H4FM2,https://zenodo.org/record/4964691,2020-05-11,0.0,9.0,754
3630,https://doi.org/10.5061/dryad.f1vhhmgtc,https://zenodo.org/record/4969668,2020-05-11,0.0,18.0,754
3631,https://doi.org/10.5061/dryad.qfttdz0dc,https://zenodo.org/record/4987893,2020-05-11,0.0,16.0,754
3632,https://doi.org/10.5061/dryad.7pvmcvdq9,https://zenodo.org/record/5021964,2020-05-11,1.0,4.0,754
3633,https://doi.org/10.5061/dryad.pvmcvdnhb,https://zenodo.org/record/5039430,2020-05-11,0.0,3.0,754
3634,https://doi.org/10.3897/oneeco.5.e50648.suppl2,https://zenodo.org/record/3821089,2020-05-12,5.0,18.0,753
3635,https://doi.org/10.3897/oneeco.5.e50648.suppl1,https://zenodo.org/record/3821091,2020-05-12,5.0,24.0,753
3636,https://doi.org/10.3897/oneeco.5.e50648.suppl4,https://zenodo.org/record/3821093,2020-05-12,11.0,14.0,753
3637,https://doi.org/10.3897/oneeco.5.e50648.suppl3,https://zenodo.org/record/3821095,2020-05-12,7.0,12.0,753
3638,https://doi.org/10.5281/zenodo.3816726,https://zenodo.org/record/3816726,2020-05-12,72.0,161.0,753
3639,https://doi.org/10.5281/zenodo.3813646,https://zenodo.org/record/3813646,2020-05-12,451.0,231.0,753
3640,https://doi.org/10.5281/zenodo.3756607,https://zenodo.org/record/3756607,2020-05-12,1448.0,418.0,753
3641,https://doi.org/10.5281/zenodo.3822523,https://zenodo.org/record/3822523,2020-05-12,7.0,57.0,753
3642,https://doi.org/10.5281/zenodo.3820158,https://zenodo.org/record/3820158,2020-05-12,33.0,95.0,753
3643,https://doi.org/10.5281/zenodo.3829167,https://zenodo.org/record/3829167,2020-05-12,31.0,27.0,753
3644,https://doi.org/10.5061/dryad.69p8cz8z7,https://zenodo.org/record/3879000,2020-05-12,0.0,26.0,753
3645,https://doi.org/10.5281/zenodo.3890293,https://zenodo.org/record/3890293,2020-05-12,39.0,57.0,753
3646,https://doi.org/10.5281/zenodo.3911144,https://zenodo.org/record/3911144,2020-05-12,164.0,189.0,753
3647,https://doi.org/10.5281/zenodo.4015234,https://zenodo.org/record/4015234,2020-05-12,87.0,231.0,753
3648,https://doi.org/10.5281/zenodo.4015253,https://zenodo.org/record/4015253,2020-05-12,397.0,481.0,753
3649,https://doi.org/10.1016/j.neuropsychologia.2020.107497,https://zenodo.org/record/4088186,2020-05-12,8.0,40.0,753
3650,https://doi.org/10.5281/zenodo.4099682,https://zenodo.org/record/4099682,2020-05-12,7.0,29.0,753
3651,https://doi.org/10.5061/dryad.p2ngf1vmv,https://zenodo.org/record/4931475,2020-05-12,1.0,2.0,753
3652,https://doi.org/10.5061/dryad.gtht76hhk,https://zenodo.org/record/4939544,2020-05-12,11.0,9.0,753
3653,https://doi.org/10.5061/dryad.v15dv41t6,https://zenodo.org/record/4953580,2020-05-12,17.0,20.0,753
3654,https://doi.org/10.5061/dryad.tqjq2bvvx,https://zenodo.org/record/4953622,2020-05-12,1.0,5.0,753
3655,https://doi.org/10.5061/dryad.8pk0p2njc,https://zenodo.org/record/4965535,2020-05-12,6.0,6.0,753
3656,https://doi.org/10.5061/dryad.g98b456,https://zenodo.org/record/4978228,2020-05-12,3.0,4.0,753
3657,https://doi.org/10.5061/dryad.qz612jmbk,https://zenodo.org/record/5005111,2020-05-12,0.0,3.0,753
3658,https://doi.org/10.5061/dryad.v9s4mw6rk,https://zenodo.org/record/5010975,2020-05-12,2.0,10.0,753
3659,https://doi.org/10.5061/dryad.63xsj3v07,https://zenodo.org/record/5025599,2020-05-12,4.0,6.0,753
3660,https://doi.org/10.5281/zenodo.6025889,https://zenodo.org/record/6025889,2020-05-12,131.0,17.0,753
3661,https://doi.org/10.5281/zenodo.3545947,https://zenodo.org/record/3545947,2020-05-13,14.0,70.0,752
3662,https://doi.org/10.3897/BDJ.8.e50503.suppl6,https://zenodo.org/record/3823536,2020-05-13,9.0,9.0,752
