,doi,html,publication_date,downloads,views,days_since_publication
9589,https://doi.org/10.5281/zenodo.1284604,https://zenodo.org/record/1284604,2018-06-11,14.0,126.0,1454
9590,https://doi.org/10.5281/zenodo.1287192,https://zenodo.org/record/1287192,2018-06-11,18.0,107.0,1454
9591,https://doi.org/10.5281/zenodo.1287317,https://zenodo.org/record/1287317,2018-06-11,7.0,51.0,1454
9592,https://doi.org/10.5281/zenodo.1307218,https://zenodo.org/record/1307218,2018-06-11,39.0,42.0,1454
9593,https://doi.org/10.5061/dryad.r8v2622,https://zenodo.org/record/4946067,2018-06-11,0.0,3.0,1454
9594,https://doi.org/10.5061/dryad.0d19278,https://zenodo.org/record/4962005,2018-06-11,0.0,7.0,1454
9595,https://doi.org/10.5061/dryad.br097sc,https://zenodo.org/record/4992639,2018-06-11,2.0,3.0,1454
9596,https://doi.org/10.5061/dryad.qn54m,https://zenodo.org/record/4995207,2018-06-11,0.0,5.0,1454
9597,https://doi.org/10.5061/dryad.jf45095,https://zenodo.org/record/4997080,2018-06-11,5.0,8.0,1454
9598,https://doi.org/10.1162/tacl_a_00021,https://zenodo.org/record/6407402,2018-06-11,8.0,19.0,1454
9599,https://doi.org/10.5281/zenodo.1219679,https://zenodo.org/record/1219679,2018-06-12,702.0,1090.0,1453
9600,https://doi.org/10.5281/zenodo.1219444,https://zenodo.org/record/1219444,2018-06-12,4.0,32.0,1453
9601,https://doi.org/10.5281/zenodo.1302271,https://zenodo.org/record/1302271,2018-06-12,42.0,141.0,1453
9602,https://doi.org/10.5281/zenodo.2261305,https://zenodo.org/record/2261305,2018-06-12,54.0,55.0,1453
9603,https://doi.org/10.5281/zenodo.4108089,https://zenodo.org/record/4108089,2018-06-12,24.0,33.0,1453
9604,https://doi.org/10.5061/dryad.pq54gh5,https://zenodo.org/record/4932781,2018-06-12,1.0,3.0,1453
9605,https://doi.org/10.5061/dryad.4md17,https://zenodo.org/record/4934989,2018-06-12,1.0,3.0,1453
9606,https://doi.org/10.5061/dryad.56ck582,https://zenodo.org/record/4951494,2018-06-12,0.0,2.0,1453
9607,https://doi.org/10.5061/dryad.9sj250q,https://zenodo.org/record/4969430,2018-06-12,1.0,3.0,1453
9608,https://doi.org/10.5061/dryad.t8c88vh,https://zenodo.org/record/4970535,2018-06-12,0.0,4.0,1453
9609,https://doi.org/10.5061/dryad.g8d77ft,https://zenodo.org/record/4978685,2018-06-12,1.0,4.0,1453
9610,https://doi.org/10.5061/dryad.7p2cv,https://zenodo.org/record/4989778,2018-06-12,0.0,1.0,1453
9611,https://doi.org/10.5061/dryad.2118mj5,https://zenodo.org/record/4995341,2018-06-12,0.0,3.0,1453
9612,https://doi.org/10.5061/dryad.q870sr8,https://zenodo.org/record/4999646,2018-06-12,3.0,5.0,1453
9613,https://doi.org/10.5061/dryad.5d8s7,https://zenodo.org/record/4999701,2018-06-12,4.0,12.0,1453
9614,https://doi.org/10.5061/dryad.4s5dm31,https://zenodo.org/record/5021539,2018-06-12,0.0,2.0,1453
9615,https://doi.org/10.5061/dryad.3cm38jd,https://zenodo.org/record/5023264,2018-06-12,3.0,4.0,1453
9616,https://doi.org/10.3897/oneeco.3.e24490.suppl1,https://zenodo.org/record/1288273,2018-06-13,42.0,39.0,1452
9617,https://doi.org/10.5281/zenodo.1288431,https://zenodo.org/record/1288431,2018-06-13,30.0,154.0,1452
9618,https://doi.org/10.5281/zenodo.1288674,https://zenodo.org/record/1288674,2018-06-13,1.0,49.0,1452
9619,https://doi.org/10.5281/zenodo.1288701,https://zenodo.org/record/1288701,2018-06-13,66.0,138.0,1452
9620,https://doi.org/10.5281/zenodo.1288778,https://zenodo.org/record/1288778,2018-06-13,766.0,326.0,1452
9621,https://doi.org/10.5281/zenodo.1288390,https://zenodo.org/record/1288390,2018-06-13,246.0,118.0,1452
9622,https://doi.org/10.5281/zenodo.1244111,https://zenodo.org/record/1244111,2018-06-13,40.0,526.0,1452
9623,https://doi.org/10.5061/dryad.41n6g,https://zenodo.org/record/4949919,2018-06-13,2.0,6.0,1452
9624,https://doi.org/10.5061/dryad.cr266nb,https://zenodo.org/record/4991545,2018-06-13,0.0,2.0,1452
9625,https://doi.org/10.5061/dryad.k5d0rp0,https://zenodo.org/record/5011067,2018-06-13,1.0,16.0,1452
9626,https://doi.org/10.5061/dryad.bq10q98,https://zenodo.org/record/5016000,2018-06-13,0.0,19.0,1452
9627,https://doi.org/10.5061/dryad.2pk34,https://zenodo.org/record/5034779,2018-06-13,1.0,5.0,1452
9628,https://doi.org/10.5281/zenodo.1289776,https://zenodo.org/record/1289776,2018-06-14,40.0,141.0,1451
9629,https://doi.org/10.5281/zenodo.1320959,https://zenodo.org/record/1320959,2018-06-14,493.0,603.0,1451
9630,https://doi.org/10.5061/dryad.jc181bs,https://zenodo.org/record/4937807,2018-06-14,2.0,5.0,1451
9631,https://doi.org/10.5061/dryad.hp26sv7,https://zenodo.org/record/4939352,2018-06-14,2.0,3.0,1451
9632,https://doi.org/10.5061/dryad.f1s76f2,https://zenodo.org/record/4941943,2018-06-14,62.0,8.0,1451
9633,https://doi.org/10.5061/dryad.vv107,https://zenodo.org/record/4950846,2018-06-14,0.0,3.0,1451
9634,https://doi.org/10.5061/dryad.7dd43,https://zenodo.org/record/4952002,2018-06-14,0.0,2.0,1451
9635,https://doi.org/10.5061/dryad.6c78sn1,https://zenodo.org/record/4955801,2018-06-14,2.0,3.0,1451
9636,https://doi.org/10.5061/dryad.ck5vv,https://zenodo.org/record/4964888,2018-06-14,0.0,4.0,1451
9637,https://doi.org/10.5061/dryad.6s48579,https://zenodo.org/record/4965396,2018-06-14,0.0,3.0,1451
9638,https://doi.org/10.5061/dryad.d545d55,https://zenodo.org/record/4971131,2018-06-14,0.0,4.0,1451
9639,https://doi.org/10.5061/dryad.n0d07ds,https://zenodo.org/record/4983450,2018-06-14,9.0,40.0,1451
9640,https://doi.org/10.5061/dryad.jd8bh,https://zenodo.org/record/5011343,2018-06-14,0.0,4.0,1451
9641,https://doi.org/10.5061/dryad.bc60cd5,https://zenodo.org/record/5022069,2018-06-14,1.0,11.0,1451
9642,https://doi.org/10.5061/dryad.9v8f5v5,https://zenodo.org/record/5085865,2018-06-14,1.0,12.0,1451
9643,https://doi.org/10.5281/zenodo.1290737,https://zenodo.org/record/1290737,2018-06-15,216.0,987.0,1450
9644,https://doi.org/10.5061/dryad.1s7v5,https://zenodo.org/record/4944714,2018-06-15,0.0,4.0,1450
9645,https://doi.org/10.5061/dryad.d5s4g,https://zenodo.org/record/4970137,2018-06-15,2.0,9.0,1450
9646,https://doi.org/10.5061/dryad.v48k5p9,https://zenodo.org/record/4975761,2018-06-15,3.0,5.0,1450
9647,https://doi.org/10.5061/dryad.nd4169j,https://zenodo.org/record/4978659,2018-06-15,2.0,3.0,1450
9648,https://doi.org/10.5061/dryad.4bk56qr,https://zenodo.org/record/4998487,2018-06-15,3.0,5.0,1450
9649,https://doi.org/10.5061/dryad.t6292,https://zenodo.org/record/4937859,2018-06-16,0.0,4.0,1449
9650,https://doi.org/10.17916/P6F59M,https://zenodo.org/record/4964561,2018-06-16,0.0,4.0,1449
9651,https://doi.org/10.5061/dryad.rv801,https://zenodo.org/record/4967638,2018-06-16,0.0,3.0,1449
9652,https://doi.org/10.5061/dryad.1v3c2,https://zenodo.org/record/4975704,2018-06-16,3.0,6.0,1449
9653,https://doi.org/10.5061/dryad.7qj20,https://zenodo.org/record/4977507,2018-06-16,2.0,5.0,1449
9654,https://doi.org/10.5061/dryad.cq183,https://zenodo.org/record/4977796,2018-06-16,0.0,4.0,1449
9655,https://doi.org/10.5061/dryad.4g622,https://zenodo.org/record/5000731,2018-06-16,0.0,4.0,1449
9656,https://doi.org/10.5061/dryad.8t55d,https://zenodo.org/record/5002497,2018-06-16,0.0,11.0,1449
9657,https://doi.org/10.5281/zenodo.1291582,https://zenodo.org/record/1291582,2018-06-17,1627.0,166.0,1448
9658,https://doi.org/10.5281/zenodo.1291599,https://zenodo.org/record/1291599,2018-06-17,207.0,104.0,1448
9659,https://doi.org/10.5281/zenodo.1291601,https://zenodo.org/record/1291601,2018-06-17,115.0,84.0,1448
9660,https://doi.org/10.5281/zenodo.3250698,https://zenodo.org/record/3250698,2018-06-17,96.0,213.0,1448
9661,https://doi.org/10.5281/zenodo.3250707,https://zenodo.org/record/3250707,2018-06-17,155.0,222.0,1448
9662,https://doi.org/10.5281/zenodo.1291730,https://zenodo.org/record/1291730,2018-06-18,427.0,2037.0,1447
9663,https://doi.org/10.5281/zenodo.1291820,https://zenodo.org/record/1291820,2018-06-18,87.0,270.0,1447
9664,https://doi.org/10.5281/zenodo.1291776,https://zenodo.org/record/1291776,2018-06-18,153.0,415.0,1447
9665,https://doi.org/10.5281/zenodo.1292130,https://zenodo.org/record/1292130,2018-06-18,9.0,55.0,1447
9666,https://doi.org/10.5281/zenodo.1292140,https://zenodo.org/record/1292140,2018-06-18,4.0,51.0,1447
9667,https://doi.org/10.5281/zenodo.1308888,https://zenodo.org/record/1308888,2018-06-18,52.0,29.0,1447
9668,https://doi.org/10.5281/zenodo.2648141,https://zenodo.org/record/2648141,2018-06-18,24.0,63.0,1447
9669,https://doi.org/10.5281/zenodo.3237929,https://zenodo.org/record/3237929,2018-06-18,23.0,51.0,1447
9670,https://doi.org/10.5281/zenodo.3337623,https://zenodo.org/record/3337623,2018-06-18,25.0,255.0,1447
9671,https://doi.org/10.5281/zenodo.3549034,https://zenodo.org/record/3549034,2018-06-18,102.0,262.0,1447
9672,https://doi.org/10.5061/dryad.pt3b974,https://zenodo.org/record/4946172,2018-06-18,1.0,4.0,1447
9673,https://doi.org/10.5061/dryad.qb3q5f3,https://zenodo.org/record/4951714,2018-06-18,1.0,3.0,1447
9674,https://doi.org/10.5061/dryad.v67vj41,https://zenodo.org/record/4982684,2018-06-18,0.0,2.0,1447
9675,https://doi.org/10.5061/dryad.v1v7856,https://zenodo.org/record/5022269,2018-06-18,1.0,7.0,1447
9676,https://doi.org/10.5281/zenodo.1292561,https://zenodo.org/record/1292561,2018-06-19,19.0,34.0,1446
9677,https://doi.org/10.5281/zenodo.1292973,https://zenodo.org/record/1292973,2018-06-19,369.0,140.0,1446
9678,https://doi.org/10.5281/zenodo.2599390,https://zenodo.org/record/2599390,2018-06-19,8.0,33.0,1446
9679,https://doi.org/10.6086/D1H662,https://zenodo.org/record/4938042,2018-06-19,1.0,4.0,1446
9680,https://doi.org/10.5061/dryad.7mf14t0,https://zenodo.org/record/4973618,2018-06-19,12.0,13.0,1446
9681,https://doi.org/10.5061/dryad.6d87m,https://zenodo.org/record/4978470,2018-06-19,0.0,5.0,1446
9682,https://doi.org/10.5061/dryad.2qp66,https://zenodo.org/record/4982706,2018-06-19,1.0,3.0,1446
9683,https://doi.org/10.5061/dryad.q8j5k80,https://zenodo.org/record/5010070,2018-06-19,0.0,3.0,1446
9684,https://doi.org/10.5061/dryad.7tn01,https://zenodo.org/record/5025288,2018-06-19,3.0,5.0,1446
9685,https://doi.org/10.1080/09593330.2017.1313886,https://zenodo.org/record/1253980,2018-06-20,12.0,134.0,1445
9686,https://doi.org/10.5281/zenodo.1293493,https://zenodo.org/record/1293493,2018-06-20,53.0,230.0,1445
9687,https://doi.org/10.5281/zenodo.1293893,https://zenodo.org/record/1293893,2018-06-20,29.0,121.0,1445
9688,https://doi.org/10.5061/dryad.r2n70,https://zenodo.org/record/4931312,2018-06-20,6.0,6.0,1445
9689,https://doi.org/10.5061/dryad.mc270,https://zenodo.org/record/4949216,2018-06-20,0.0,3.0,1445
9690,https://doi.org/10.5061/dryad.941d66f,https://zenodo.org/record/4961441,2018-06-20,0.0,3.0,1445
9691,https://doi.org/10.5061/dryad.kt136,https://zenodo.org/record/4963739,2018-06-20,1.0,2.0,1445
9692,https://doi.org/10.5061/dryad.rm2jn70,https://zenodo.org/record/4969799,2018-06-20,0.0,8.0,1445
9693,https://doi.org/10.5061/dryad.863r3,https://zenodo.org/record/4974464,2018-06-20,1.0,24.0,1445
9694,https://doi.org/10.5061/dryad.67bc0,https://zenodo.org/record/4980458,2018-06-20,1.0,6.0,1445
9695,https://doi.org/10.5061/dryad.s5d9q,https://zenodo.org/record/4986722,2018-06-20,0.0,3.0,1445
9696,https://doi.org/10.5061/dryad.42c1t4t,https://zenodo.org/record/4988236,2018-06-20,7.0,11.0,1445
9697,https://doi.org/10.5061/dryad.953cv28,https://zenodo.org/record/4989074,2018-06-20,0.0,3.0,1445
9698,https://doi.org/10.5061/dryad.gd489,https://zenodo.org/record/4993931,2018-06-20,0.0,4.0,1445
9699,https://doi.org/10.5061/dryad.57v6627,https://zenodo.org/record/5010757,2018-06-20,2.0,6.0,1445
9700,https://doi.org/10.5061/dryad.s1f95,https://zenodo.org/record/5016118,2018-06-20,0.0,5.0,1445
9701,https://doi.org/10.5281/zenodo.1294607,https://zenodo.org/record/1294607,2018-06-21,64.0,393.0,1444
9702,https://doi.org/10.5281/zenodo.1294893,https://zenodo.org/record/1294893,2018-06-21,82.0,112.0,1444
9703,https://doi.org/10.5281/zenodo.1294921,https://zenodo.org/record/1294921,2018-06-21,75.0,175.0,1444
9704,https://doi.org/10.5281/zenodo.1295543,https://zenodo.org/record/1295543,2018-06-21,87.0,474.0,1444
9705,https://doi.org/10.5281/zenodo.1295578,https://zenodo.org/record/1295578,2018-06-21,53.0,104.0,1444
9706,https://doi.org/10.5281/zenodo.1254563,https://zenodo.org/record/1254563,2018-06-21,143.0,1212.0,1444
9707,https://doi.org/10.5281/zenodo.1299267,https://zenodo.org/record/1299267,2018-06-21,89.0,162.0,1444
9708,https://doi.org/10.5281/zenodo.1295150,https://zenodo.org/record/1295150,2018-06-21,8.0,39.0,1444
9709,https://doi.org/10.5061/dryad.ds21fv5,https://zenodo.org/record/4940491,2018-06-21,1.0,3.0,1444
9710,https://doi.org/10.5061/dryad.hq77h24,https://zenodo.org/record/4954413,2018-06-21,0.0,3.0,1444
9711,https://doi.org/10.5061/dryad.kt8k2,https://zenodo.org/record/4954767,2018-06-21,1.0,3.0,1444
9712,https://doi.org/10.5061/dryad.bh39282,https://zenodo.org/record/4959200,2018-06-21,18.0,8.0,1444
9713,https://doi.org/10.5061/dryad.9g8q52g,https://zenodo.org/record/4975291,2018-06-21,0.0,6.0,1444
9714,https://doi.org/10.5061/dryad.3g824,https://zenodo.org/record/4983524,2018-06-21,0.0,6.0,1444
9715,https://doi.org/10.5061/dryad.sj416,https://zenodo.org/record/4997184,2018-06-21,1.0,2.0,1444
9716,https://doi.org/10.5061/dryad.4dh955q,https://zenodo.org/record/4999536,2018-06-21,0.0,8.0,1444
9717,https://doi.org/10.5061/dryad.f1vn500,https://zenodo.org/record/5000387,2018-06-21,1.0,3.0,1444
9718,https://doi.org/10.5061/dryad.3mk7f2q,https://zenodo.org/record/5009682,2018-06-21,1.0,2.0,1444
9719,https://doi.org/10.5061/dryad.0rb1b,https://zenodo.org/record/5015230,2018-06-21,5.0,8.0,1444
9720,https://doi.org/10.5281/zenodo.1296183,https://zenodo.org/record/1296183,2018-06-22,4.0,53.0,1443
9721,https://doi.org/10.5281/zenodo.1296294,https://zenodo.org/record/1296294,2018-06-22,8.0,51.0,1443
9722,https://doi.org/10.5281/zenodo.1247896,https://zenodo.org/record/1247896,2018-06-22,29.0,47.0,1443
9723,https://doi.org/10.5061/dryad.dc464,https://zenodo.org/record/4950223,2018-06-22,1.0,4.0,1443
9724,https://doi.org/10.5061/dryad.4g8b7,https://zenodo.org/record/4952970,2018-06-22,0.0,11.0,1443
9725,https://doi.org/10.5061/dryad.c6p8q62,https://zenodo.org/record/4969328,2018-06-22,0.0,1.0,1443
9726,https://doi.org/10.5061/dryad.7h41b81,https://zenodo.org/record/4999115,2018-06-22,7.0,8.0,1443
9727,https://doi.org/10.5061/dryad.tv45802,https://zenodo.org/record/5010378,2018-06-22,0.0,3.0,1443
9728,https://doi.org/10.5281/zenodo.1296956,https://zenodo.org/record/1296956,2018-06-23,23.0,33.0,1442
9729,https://doi.org/10.5061/dryad.411s8,https://zenodo.org/record/4967513,2018-06-23,1.0,5.0,1442
9730,https://doi.org/10.5061/dryad.pj59h,https://zenodo.org/record/5003023,2018-06-23,0.0,2.0,1442
9731,https://doi.org/10.5281/zenodo.1310654,https://zenodo.org/record/1310654,2018-06-24,17.0,44.0,1441
9732,https://doi.org/10.5281/zenodo.5535333,https://zenodo.org/record/5535333,2018-06-24,87.0,86.0,1441
9733,https://doi.org/10.5281/zenodo.1213120,https://zenodo.org/record/1213120,2018-06-25,128.0,129.0,1440
9734,https://doi.org/10.5281/zenodo.1169607,https://zenodo.org/record/1169607,2018-06-25,756.0,724.0,1440
9735,https://doi.org/10.5281/zenodo.1170580,https://zenodo.org/record/1170580,2018-06-25,253.0,473.0,1440
9736,https://doi.org/10.5281/zenodo.1297621,https://zenodo.org/record/1297621,2018-06-25,45.0,221.0,1440
9737,https://doi.org/10.5281/zenodo.1297651,https://zenodo.org/record/1297651,2018-06-25,178.0,46.0,1440
9738,https://doi.org/10.5281/zenodo.1297663,https://zenodo.org/record/1297663,2018-06-25,98.0,63.0,1440
9739,https://doi.org/10.5281/zenodo.1297670,https://zenodo.org/record/1297670,2018-06-25,559.0,96.0,1440
9740,https://doi.org/10.5061/dryad.p1mf340,https://zenodo.org/record/4937236,2018-06-25,5.0,9.0,1440
9741,https://doi.org/10.5061/dryad.5ht0fv1,https://zenodo.org/record/4953978,2018-06-25,3.0,3.0,1440
9742,https://doi.org/10.5061/dryad.40kp5,https://zenodo.org/record/4969176,2018-06-25,2.0,3.0,1440
9743,https://doi.org/10.5061/dryad.q2b5cs2,https://zenodo.org/record/4974109,2018-06-25,0.0,5.0,1440
9744,https://doi.org/10.5061/dryad.858j5m7,https://zenodo.org/record/4980072,2018-06-25,0.0,9.0,1440
9745,https://doi.org/10.5061/dryad.66v3d46,https://zenodo.org/record/4990158,2018-06-25,0.0,3.0,1440
9746,https://doi.org/10.5281/zenodo.1298556,https://zenodo.org/record/1298556,2018-06-26,98.0,644.0,1439
9747,https://doi.org/10.5281/zenodo.1298541,https://zenodo.org/record/1298541,2018-06-26,193.0,1801.0,1439
9748,https://doi.org/10.5281/zenodo.1298406,https://zenodo.org/record/1298406,2018-06-26,6977.0,587.0,1439
9749,https://doi.org/10.5281/zenodo.4541593,https://zenodo.org/record/4541593,2018-06-26,14.0,22.0,1439
9750,https://doi.org/10.5061/dryad.7p511,https://zenodo.org/record/4936476,2018-06-26,0.0,3.0,1439
9751,https://doi.org/10.5061/dryad.8s444dr,https://zenodo.org/record/4945753,2018-06-26,1.0,3.0,1439
9752,https://doi.org/10.5061/dryad.14mt7,https://zenodo.org/record/4963414,2018-06-26,1.0,4.0,1439
9753,https://doi.org/10.5061/dryad.2np32,https://zenodo.org/record/4969708,2018-06-26,1.0,5.0,1439
9754,https://doi.org/10.5061/dryad.q08mn53,https://zenodo.org/record/4974494,2018-06-26,1.0,3.0,1439
9755,https://doi.org/10.5061/dryad.515n9k9,https://zenodo.org/record/4998339,2018-06-26,0.0,9.0,1439
9756,https://doi.org/10.5061/dryad.v4q83,https://zenodo.org/record/5001426,2018-06-26,0.0,4.0,1439
9757,https://doi.org/10.5061/dryad.c4g76,https://zenodo.org/record/5004582,2018-06-26,0.0,3.0,1439
9758,https://doi.org/10.5061/dryad.c1657,https://zenodo.org/record/5005180,2018-06-26,5.0,6.0,1439
9759,https://doi.org/10.5061/dryad.f13g4,https://zenodo.org/record/5024906,2018-06-26,1.0,3.0,1439
9760,https://doi.org/10.5281/zenodo.1299215,https://zenodo.org/record/1299215,2018-06-27,12.0,107.0,1438
9761,https://doi.org/10.5281/zenodo.1299244,https://zenodo.org/record/1299244,2018-06-27,17.0,51.0,1438
9762,https://doi.org/10.5281/zenodo.1299246,https://zenodo.org/record/1299246,2018-06-27,8.0,40.0,1438
9763,https://doi.org/10.5281/zenodo.1298666,https://zenodo.org/record/1298666,2018-06-27,11.0,139.0,1438
9764,https://doi.org/10.5281/zenodo.1298978,https://zenodo.org/record/1298978,2018-06-27,13.0,1133.0,1438
9765,https://doi.org/10.5061/dryad.f4m6k,https://zenodo.org/record/4958997,2018-06-27,2.0,19.0,1438
9766,https://doi.org/10.5061/dryad.2b6b43k,https://zenodo.org/record/4959620,2018-06-27,0.0,9.0,1438
9767,https://doi.org/10.5061/dryad.3324n,https://zenodo.org/record/4967302,2018-06-27,1.0,2.0,1438
9768,https://doi.org/10.5061/dryad.n60k3t5,https://zenodo.org/record/4968283,2018-06-27,0.0,10.0,1438
9769,https://doi.org/10.5061/dryad.fq8c217,https://zenodo.org/record/4973129,2018-06-27,4.0,7.0,1438
9770,https://doi.org/10.5061/dryad.79822,https://zenodo.org/record/4984140,2018-06-27,0.0,4.0,1438
9771,https://doi.org/10.5061/dryad.cv270,https://zenodo.org/record/4993033,2018-06-27,0.0,7.0,1438
9772,https://doi.org/10.5061/dryad.g9f5r,https://zenodo.org/record/5001762,2018-06-27,0.0,5.0,1438
9773,https://doi.org/10.5061/dryad.8j88573,https://zenodo.org/record/5004694,2018-06-27,0.0,3.0,1438
9774,https://doi.org/10.5061/dryad.rq2r7,https://zenodo.org/record/5010022,2018-06-27,2.0,8.0,1438
9775,https://doi.org/10.5281/zenodo.1188477,https://zenodo.org/record/1188477,2018-06-28,23.0,65.0,1437
9776,https://doi.org/10.5281/zenodo.1299780,https://zenodo.org/record/1299780,2018-06-28,37.0,75.0,1437
9777,https://doi.org/10.5281/zenodo.1406296,https://zenodo.org/record/1406296,2018-06-28,529.0,448.0,1437
9778,https://doi.org/10.5061/dryad.vd158h6,https://zenodo.org/record/4948965,2018-06-28,1.0,6.0,1437
9779,https://doi.org/10.5061/dryad.47p7c,https://zenodo.org/record/4955274,2018-06-28,1.0,3.0,1437
9780,https://doi.org/10.5061/dryad.9bs6rq3,https://zenodo.org/record/4965071,2018-06-28,1.0,4.0,1437
9781,https://doi.org/10.5061/dryad.64048p0,https://zenodo.org/record/4967891,2018-06-28,1.0,3.0,1437
9782,https://doi.org/10.5061/dryad.m2h2v,https://zenodo.org/record/4992422,2018-06-28,0.0,8.0,1437
9783,https://doi.org/10.5061/dryad.dr1qs08,https://zenodo.org/record/4996044,2018-06-28,0.0,2.0,1437
9784,https://doi.org/10.5061/dryad.4m485m0,https://zenodo.org/record/4996295,2018-06-28,0.0,7.0,1437
9785,https://doi.org/10.5061/dryad.82nd6,https://zenodo.org/record/4998065,2018-06-28,1.0,6.0,1437
9786,https://doi.org/10.5281/zenodo.1298566,https://zenodo.org/record/1298566,2018-06-29,569.0,225.0,1436
9787,https://doi.org/10.5061/dryad.g24c6b6,https://zenodo.org/record/4944726,2018-06-29,3.0,4.0,1436
9788,https://doi.org/10.5061/dryad.74631,https://zenodo.org/record/4946498,2018-06-29,0.0,3.0,1436
9789,https://doi.org/10.5061/dryad.486155q,https://zenodo.org/record/4983921,2018-06-29,0.0,4.0,1436
9790,https://doi.org/10.5061/dryad.5bn554h,https://zenodo.org/record/4990086,2018-06-29,0.0,14.0,1436
9791,https://doi.org/10.5061/dryad.49b6j7t,https://zenodo.org/record/5002415,2018-06-29,2.0,4.0,1436
9792,https://doi.org/10.5061/dryad.bt6616g,https://zenodo.org/record/5016607,2018-06-29,1.0,2.0,1436
9793,https://doi.org/10.5061/dryad.g14k2,https://zenodo.org/record/5034965,2018-06-29,0.0,5.0,1436
9794,https://doi.org/10.5281/zenodo.1298604,https://zenodo.org/record/1298604,2018-06-30,7810.0,431.0,1435
9795,https://doi.org/10.5281/zenodo.1964758,https://zenodo.org/record/1964758,2018-06-30,30972.0,905.0,1435
9796,https://doi.org/10.5061/dryad.32152,https://zenodo.org/record/4999881,2018-06-30,0.0,11.0,1435
9797,https://doi.org/10.5061/dryad.m1v40,https://zenodo.org/record/5015270,2018-06-30,0.0,7.0,1435
9798,https://doi.org/10.5281/zenodo.1302389,https://zenodo.org/record/1302389,2018-07-01,2.0,36.0,1434
9799,https://doi.org/10.5281/zenodo.1308827,https://zenodo.org/record/1308827,2018-07-01,1.0,27.0,1434
9800,https://doi.org/10.5281/zenodo.1303010,https://zenodo.org/record/1303010,2018-07-02,29.0,82.0,1433
9801,https://doi.org/10.5281/zenodo.1303020,https://zenodo.org/record/1303020,2018-07-02,23.0,65.0,1433
9802,https://doi.org/10.5281/zenodo.1300980,https://zenodo.org/record/1300980,2018-07-02,227.0,66.0,1433
9803,https://doi.org/10.5281/zenodo.1303407,https://zenodo.org/record/1303407,2018-07-02,37.0,102.0,1433
9804,https://doi.org/10.5281/zenodo.1302861,https://zenodo.org/record/1302861,2018-07-02,13634.0,1503.0,1433
9805,https://doi.org/10.5281/zenodo.1302992,https://zenodo.org/record/1302992,2018-07-02,5811.0,2598.0,1433
9806,https://doi.org/10.23919/MIPRO.2018.8400082,https://zenodo.org/record/1344868,2018-07-02,16.0,62.0,1433
9807,https://doi.org/10.5061/dryad.45dc7qj,https://zenodo.org/record/4934749,2018-07-02,0.0,1.0,1433
9808,https://doi.org/10.5061/dryad.rm2n41j,https://zenodo.org/record/4939491,2018-07-02,5.0,5.0,1433
9809,https://doi.org/10.5061/dryad.636d487,https://zenodo.org/record/4958293,2018-07-02,2.0,3.0,1433
9810,https://doi.org/10.5061/dryad.nn514kg,https://zenodo.org/record/4967670,2018-07-02,1.0,7.0,1433
9811,https://doi.org/10.5061/dryad.hm5vs13,https://zenodo.org/record/4969352,2018-07-02,1.0,5.0,1433
9812,https://doi.org/10.5061/dryad.5g76b10,https://zenodo.org/record/4996511,2018-07-02,0.0,5.0,1433
9813,https://doi.org/10.5061/dryad.8nq547q,https://zenodo.org/record/5025272,2018-07-02,2.0,3.0,1433
9814,https://doi.org/10.5281/zenodo.1304316,https://zenodo.org/record/1304316,2018-07-03,27.0,116.0,1432
9815,https://doi.org/10.5281/zenodo.1304365,https://zenodo.org/record/1304365,2018-07-03,47.0,148.0,1432
9816,https://doi.org/10.5281/zenodo.1304424,https://zenodo.org/record/1304424,2018-07-03,32.0,110.0,1432
9817,https://doi.org/10.5281/zenodo.1304433,https://zenodo.org/record/1304433,2018-07-03,40.0,150.0,1432
9818,https://doi.org/10.5061/dryad.t4j7k,https://zenodo.org/record/4959628,2018-07-03,1.0,5.0,1432
9819,https://doi.org/10.5061/dryad.r667q,https://zenodo.org/record/4962345,2018-07-03,0.0,2.0,1432
9820,https://doi.org/10.5061/dryad.62fc1m4,https://zenodo.org/record/4976236,2018-07-03,3.0,5.0,1432
9821,https://doi.org/10.5061/dryad.ng017rc,https://zenodo.org/record/5011625,2018-07-03,1.0,8.0,1432
9822,https://doi.org/10.5281/zenodo.1305181,https://zenodo.org/record/1305181,2018-07-04,22.0,79.0,1431
9823,https://doi.org/10.5281/zenodo.1305375,https://zenodo.org/record/1305375,2018-07-04,56.0,141.0,1431
9824,https://doi.org/10.5281/zenodo.3248543,https://zenodo.org/record/3248543,2018-07-04,2548.0,831.0,1431
9825,https://doi.org/10.5061/dryad.7s6vh7p,https://zenodo.org/record/4984483,2018-07-04,12.0,17.0,1431
9826,https://doi.org/10.3897/neobiota.39.23598.suppl1,https://zenodo.org/record/1305597,2018-07-05,14.0,30.0,1430
9827,https://doi.org/10.3897/neobiota.39.23598.suppl2,https://zenodo.org/record/1305599,2018-07-05,16.0,31.0,1430
9828,https://doi.org/10.3897/neobiota.39.23598.suppl3,https://zenodo.org/record/1305601,2018-07-05,14.0,38.0,1430
9829,https://doi.org/10.5281/zenodo.1305021,https://zenodo.org/record/1305021,2018-07-05,4520.0,3293.0,1430
9830,https://doi.org/10.5281/zenodo.1306036,https://zenodo.org/record/1306036,2018-07-05,4.0,24.0,1430
